id,name,id_2,startDay,startTime,endDay,endTime,able2Hov2,able2Hov3,able3Hov2,able3Hov3,able5Hov2,able5Hov3,able4Hov2,able4Hov3
1128004,FM,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1128005,FM,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1122000,Texas,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1122001,Texas,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1122002,CR,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1122003,CR,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1122004,Chandler,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1122005,Chandler,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1122006,Mustang,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1122007,Mustang,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1122008,Mustang,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1122009,Mustang,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1122010,US,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1122011,US,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1122012,CR,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1122013,CR,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1122014,Pecan,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1122015,Pecan,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1122016,Cameron,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1122017,Cameron,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1122018,Cameron,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1122019,Cameron,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1122020,Cameron,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1122021,Cameron,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1122022,Gregg,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1122023,Gregg,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1122024,Blue,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1122025,Blue,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1122026,FM,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1122027,FM,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1122028,Decker,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1122029,Decker,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1122030,Decker,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1122031,Decker,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1122032,FM,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1122033,FM,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1122034,Harold,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1122035,Harold,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1122036,Pearce,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1122037,Pearce,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1122038,Airport,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1122039,Airport,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1122040,Airport,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1122041,Airport,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1122042,Elroy,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1122043,Elroy,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1122044,FM,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1122045,FM,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1122046,Moore,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1122047,Moore,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1123000,SH,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1123001,SH,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1123002,Skyline,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1123003,Skyline,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1123004,FM,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1123005,FM,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1123006,SH,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1123007,SH,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1123008,Bluebonnet,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1123009,Bluebonnet,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1123010,SH,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1123011,SH,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1123012,FM,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1123013,FM,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1123014,FM,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1123015,FM,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1127000,Crystal,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1127001,Crystal,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1127002,Crystal,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1127003,Crystal,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1127010,Scottsdale,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1127004,Park,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1127005,Park,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1127006,Brushy,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1127007,Brushy,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1127008,Lakeline,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1127009,Lakeline,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1127021,51st,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1127023,MLK,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1127020,51st,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1127022,51st,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1127024,MLK,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1124000,U.S.,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1124001,U.S.,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1124002,Springdale,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1124003,Springdale,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1124004,Giles,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1124005,Giles,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1124006,Giles,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1124007,Giles,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1124008,Harris,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1124009,Harris,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1124010,Parmer,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1124011,Parmer,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1127500,SH,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1130000,Wycliff,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1130001,Wycliff,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1130002,Mockingbird,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1130003,Mockingbird,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1130004,Northwest,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1130005,Northwest,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1130006,Royal,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1130007,Royal,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1130008,Spring,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1130009,Spring,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1130010,Belt,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1130011,Belt,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1130012,Keller,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1130013,Keller,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1130014,Trinity,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1130015,Trinity,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1130016,Frankford,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1130017,Frankford,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1130018,Park,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1130019,Park,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1130046,Park,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1130020,Parker,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1130021,Parker,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1130022,Parker,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1130023,Parker,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1130042,Windhaven,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1130043,Windhaven,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1130024,Spring,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1130025,Spring,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1130026,Legacy,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1130028,Headquarters,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1130030,Gaylord,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1130031,Gaylord,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1130032,Lebanon,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1130033,Lebanon,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1130034,Stonebrook,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1130035,Stonebrook,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1130036,Main,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1130037,Main,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1130038,Eldorado,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1130039,Eldorado,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1130040,Eldorado,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1130041,Eldorado,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1131000,Miller,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1131001,Miller,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1131002,Lakeview,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1131003,Lakeview,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1131004,Merritt,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1131005,Merritt,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1131006,Merritt,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1131007,Merritt,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1131008,Miles,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1131009,Miles,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1131010,Firewheel,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1131011,Firewheel,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1131012,Crist,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1131013,Crist,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1131014,North,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1131015,North,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1131016,Campbell,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1131017,Campbell,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1131018,East,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1131019,East,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1131020,Shiloh,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1131021,Shiloh,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1131022,Shiloh,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1131023,Shiloh,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1131024,West,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1131025,West,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1131026,Independence,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1131027,Independence,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1131028,Coit,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1131029,Coit,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1131030,Coit,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1131031,Coit,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1131032,Coit,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1131034,Preston,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1131035,Preston,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1131036,Midway,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1131037,Midway,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1131038,Marsh,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1131039,Marsh,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1131040,Frankford,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1131041,Frankford,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1131042,Frankford,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1131043,Frankford,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1131044,Kelly,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1131045,Kelly,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1131046,Josey,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1131047,Josey,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1131049,Sandy,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1131052,Belt,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1131053,Belt,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1131054,Royal,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1131055,Royal,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1131056,Belt,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1131057,Belt,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1131058,Belt,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1131059,Belt,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1132000,Conflans,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1132001,Conflans,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1132002,Shady,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1132003,Shady,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1132004,Lower,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1132005,Lower,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1132006,Lower,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1132007,Lower,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1132008,Lower,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1132009,Lower,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1132010,Dalworth,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1132011,Dalworth,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1132012,Marshall,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1132013,Marshall,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1132014,Pioneer,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1132015,Pioneer,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1132016,Arkansas,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1132017,Arkansas,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1132018,Arkansas,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1132019,Arkansas,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1132020,Mayfield,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1132021,Mayfield,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1133000,Denton,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1133001,Denton,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1133002,MacArthur,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1133003,MacArthur,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1133004,Carrollton,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1133005,Carrollton,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1133006,Parker,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1133007,Parker,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1133008,Old,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1133009,Old,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1133010,Standridge,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1133011,Standridge,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1133012,Josey,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1133013,Josey,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1133014,Josey,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1133015,Josey,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1133016,Standridge,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1133017,Standridge,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1133018,Josey,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1133019,Josey,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1133020,Plano,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1133021,Plano,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1133022,Spring,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1133023,Spring,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1133024,Preston,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1133025,Preston,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1133026,Hillcrest,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1133027,Hillcrest,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1133028,Coit,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1133029,Coit,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1133030,Independence,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1133031,Independence,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1133032,Custer,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1133033,Custer,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1133034,Custer,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1133035,Custer,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1133036,Exchange,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1133037,Exchange,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1133038,Alma,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1133039,Alma,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1133040,Stacy,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1133041,Stacy,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1133042,Lake,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1133043,Lake,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1133044,Hardin,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1133045,Hardin,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1134000,Gantry,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
1134001,Gantry,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1134002,Edwards,-1,Tuesday,15:00:00,Saturday,19:00:00,11,11,4,4,11,11,11,11
1134003,Edwards,-1,Monday,15:00:00,Friday,19:00:00,5,8,4,4,8,8,8,8
1134004,Arborlawn,-1,Monday,19:00:00,Friday,23:59:59,11,5,4,4,11,11,11,11
1134005,Arborlawn,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1134006,Oakmont,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1134007,Oakmont,-1,Monday,05:00:00,Tuesday,10:00:00,8,8,4,4,8,8,8,8
1134008,Altamesa,-1,Wednesday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1134009,Altamesa,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1134010,Sycamore,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1134011,Sycamore,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1134012,McPherson,-1,Monday,00:00:00,Friday,05:00:00,11,11,4,4,11,11,11,11
1134013,McPherson,-1,Monday,05:00:00,Friday,10:00:00,8,8,4,4,8,8,8,8
1134014,Gantry,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1134015,Gantry,-1,Monday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1134016,Farm,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1134017,Farm,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1134018,County,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,4,4,11,11,11,11
1134019,County,-1,Monday,05:00:00,Wednesday,10:00:00,8,8,4,4,8,8,8,8
1134020,County,-1,Monday,10:00:00,Friday,15:00:00,11,11,4,4,11,11,11,11
1134021,County,-1,Thursday,15:00:00,Friday,19:00:00,8,8,4,4,8,8,8,8
1134022,Farm,-1,Monday,19:00:00,Friday,23:59:59,11,11,4,4,11,11,11,11
1134023,Farm,-1,Saturday,00:00:00,Sunday,23:59:59,11,11,5,4,11,11,11,11
1134024,County,-1,Monday,00:00:00,Friday,05:00:00,11,5,4,4,11,11,11,11
1134025,County,-1,Monday,05:00:00,Friday,10:00:00,5,8,4,4,8,8,8,8
